Store,DayOfWeek,Promo,SchoolHoliday,med_Sales
58,2,1,1,7286
58,3,0,1,4883
58,3,0,0,4897.5
58,3,1,0,6453.5
58,3,1,1,6946.5
58,4,0,1,4543
58,4,0,0,4867.5
58,4,1,0,6436
58,4,1,1,6542.5
58,5,0,1,4791.5
58,5,0,0,5205
58,5,1,0,6548
58,5,1,1,6958.5
58,6,0,0,5808
59,1,0,0,5135
59,1,0,1,5126.5
59,1,1,0,8708
59,1,1,1,8284.5
59,2,0,0,4835
59,2,0,1,4666
59,2,1,0,7072
59,2,1,1,6904.5
59,3,0,1,4659.5
59,3,0,0,4760.5
59,3,1,0,6326
59,3,1,1,6143.5
59,4,0,1,4467
59,4,0,0,4643.5
59,4,1,0,6058.5
59,4,1,1,5666
59,5,0,1,5183
59,5,0,0,5062.5
59,5,1,0,6226
59,5,1,1,5754
59,6,0,0,2514.5
60,1,0,0,6511
60,1,0,1,6396
60,1,1,0,12086
60,1,1,1,11573
60,2,0,0,6576.5
60,2,0,1,6662
60,2,1,0,10078
60,2,1,1,9282
60,3,0,1,6576.5
60,3,0,0,6878
60,3,1,0,9737
60,3,1,1,9102
60,4,0,0,6695
60,4,0,1,6309.5
60,4,1,0,9157
60,4,1,1,8458
60,5,0,0,6726
60,5,0,1,7026
60,5,1,0,8493
60,5,1,1,7503
60,6,0,0,4872.5
61,1,0,0,4259
61,1,0,1,4716
61,1,1,0,6024
61,1,1,1,5947
61,2,0,0,3698
61,2,0,1,4129
61,2,1,0,5213
61,2,1,1,5466
61,3,0,1,4109
61,3,0,0,3771
61,3,1,0,5098
61,3,1,1,5470.5
61,4,0,1,3695
61,4,0,0,3470
61,4,1,0,4760.5
61,4,1,1,5159
61,5,0,1,3518
61,5,0,0,3908
61,5,1,0,4862
61,5,1,1,5105
61,6,0,0,4661
62,1,0,0,6434.5
62,1,0,1,6612
62,1,1,0,9513.5
62,1,1,1,9253
62,2,0,0,6012
62,2,0,1,6491
62,2,1,0,8466
62,2,1,1,8139.5
62,3,0,1,5220
62,3,0,0,5702
62,3,1,0,7462
62,3,1,1,7035
62,4,0,1,5535
62,4,0,0,5650
62,4,1,0,7107
62,4,1,1,6803
62,5,0,1,5687
62,5,0,0,6054
62,5,1,0,7117
62,5,1,1,6698.5
62,6,0,0,3784
63,1,0,0,4965
63,1,0,1,5459
63,1,1,0,8843
63,1,1,1,9441
63,2,0,0,4671
63,2,0,1,4472
63,2,1,0,7301
63,2,1,1,7461
63,3,0,1,4755
63,3,0,0,4952
63,3,1,0,6965
63,3,1,1,8080.5
63,4,0,1,5180
63,4,0,0,5376
63,4,1,0,7196
63,4,1,1,7705
63,5,0,1,5986.5
63,5,0,0,6210
63,5,1,0,7830
63,5,1,1,7456
63,6,0,0,7131
64,1,0,0,7753
64,1,0,1,8530
64,1,1,0,13510.5
64,1,1,1,14358.5
64,2,0,0,7230
64,2,0,1,7782
64,2,1,0,10996
64,2,1,1,11707.5
64,3,0,1,7772
64,3,0,0,7387
64,3,1,0,10609
64,3,1,1,11542
64,4,0,1,8568
64,4,0,0,8266
64,4,1,0,11227
64,4,1,1,11928
64,5,0,1,9180.5
64,5,0,0,9469.5
64,5,1,0,11923
64,5,1,1,11456
64,6,0,0,10070
65,1,0,0,4071.5
65,1,0,1,4091
65,1,1,0,7433
65,1,1,1,7784.5
65,2,0,0,4227
65,2,0,1,4285
65,2,1,0,6417.5
65,2,1,1,6370
65,3,0,1,3725.5
65,3,0,0,3885
65,3,1,0,5436
65,3,1,1,5644
65,4,0,1,4339
65,4,0,0,4479
65,4,1,0,5694
65,4,1,1,5833.5
65,5,0,1,5359
65,5,0,0,4813
65,5,1,0,5870.5
65,5,1,1,5558
65,6,0,0,2866
66,1,0,0,5135
66,1,0,1,5607.5
66,1,1,0,7327.5
66,1,1,1,7589
66,2,0,0,4868
66,2,0,1,5148
66,2,1,0,6252
66,2,1,1,6618.5
66,3,0,1,4868
66,3,0,0,4706
66,3,1,0,5991
66,3,1,1,7369.5
66,4,0,1,5311
66,4,0,0,5225
66,4,1,0,6328.5
66,4,1,1,6893
66,5,0,1,5736
66,5,0,0,5766
66,5,1,0,6750
66,5,1,1,7195
66,6,0,0,6086
67,1,0,0,6838
67,1,0,1,6390.5
67,1,1,0,11467
67,1,1,1,11556
67,2,0,0,6432
67,2,0,1,6297.5
67,2,1,0,9869
67,2,1,1,9972.5
67,3,0,1,6050
67,3,0,0,6533
67,3,1,0,9129
67,3,1,1,9318.5
67,4,0,1,6403
67,4,0,0,6446
67,4,1,0,8619
67,4,1,1,8476
67,5,0,1,6277
67,5,0,0,6550
67,5,1,0,8297
67,5,1,1,7928.5
67,6,0,0,5431
68,1,0,0,6223
68,1,0,1,8018
68,1,1,0,7562
68,1,1,1,8668
68,2,0,0,5930
68,2,0,1,6484.5
68,2,1,0,6984
68,2,1,1,7991
68,3,0,1,6658
68,3,0,0,6290
68,3,1,0,7372
68,3,1,1,8956
68,4,0,1,6863
68,4,0,0,6062
68,4,1,0,6767.5
68,4,1,1,8094
68,5,0,1,6855
68,5,0,0,6566
68,5,1,0,7135.5
68,5,1,1,7405
68,6,0,0,8182
69,1,0,0,7626.5
69,1,0,1,8967
69,1,1,1,13047
69,1,1,0,11716
69,2,0,0,7625
69,2,0,1,8029
69,2,1,1,12009
69,2,1,0,10804
69,3,0,1,8073
69,3,0,0,7561
69,3,1,1,10617
69,3,1,0,9644
69,4,0,1,8397
69,4,0,0,7619
69,4,1,1,10019
69,4,1,0,9788.5
69,5,0,1,8641.5
69,5,0,0,8342
69,5,1,1,9808.5
69,5,1,0,10191
69,6,0,1,7573
69,6,0,0,7958.5
70,1,0,0,5249
70,1,0,1,5826
70,1,1,0,9562
70,1,1,1,9993.5
70,2,0,0,5065
70,2,0,1,5470
70,2,1,0,7565
70,2,1,1,7557
70,3,0,1,5222.5
70,3,0,0,4999
70,3,1,0,7021
70,3,1,1,6562
70,4,0,1,5186
70,4,0,0,4970
70,4,1,0,6656.5
70,4,1,1,6738
70,5,0,1,5918.5
70,5,0,0,5669
70,5,1,0,7168
70,5,1,1,6912.5
70,6,0,0,5756
70,6,0,1,5264
71,1,0,0,6978.5
71,1,0,1,7899
71,1,1,0,13455.5
71,1,1,1,14070.5
71,2,0,0,6975.5
71,2,0,1,7202
71,2,1,0,11089.5
71,2,1,1,11201.5
71,3,0,1,6866.5
71,3,0,0,7063.5
71,3,1,0,10016.5
71,3,1,1,10038
71,4,0,1,7091
71,4,0,0,7055
71,4,1,0,9725
71,4,1,1,9750
71,5,0,1,7975
71,5,0,0,7812.5
71,5,1,0,10361
71,5,1,1,9621.5
71,6,0,0,6797
72,1,0,0,3506.5
72,1,0,1,3661
72,1,1,0,7946
72,1,1,1,7896.5
72,2,0,0,3332.5
72,2,0,1,3403
72,2,1,0,6131
72,2,1,1,6054
72,3,0,1,3474.5
72,3,0,0,3336
72,3,1,0,5140
72,3,1,1,5602
72,4,0,1,3474
72,4,0,0,3374.5
72,4,1,0,4937
72,4,1,1,5267.5
72,5,0,1,3381.5
72,5,0,0,3725.5
72,5,1,0,4882
72,5,1,1,5004.5
72,6,0,0,2342.5
73,1,0,0,4400.5
73,1,0,1,4325
73,1,1,0,6441
73,1,1,1,6281
73,2,0,0,4348
73,2,0,1,3974.5
73,2,1,0,5918
73,2,1,1,5251.5
73,3,0,1,3692
73,3,0,0,3984
73,3,1,0,4987
73,3,1,1,4971.5
73,4,0,1,3889.5
73,4,0,0,4345
73,4,1,0,5214.5
73,4,1,1,5408
73,5,0,1,3945.5
73,5,0,0,4164
73,5,1,0,4784.5
73,5,1,1,4733
73,6,0,0,2504
74,1,0,0,5201
74,1,0,1,5837
74,1,1,0,9160.5
74,1,1,1,9316.5
74,2,0,0,4963
74,2,0,1,5603
74,2,1,0,7628.5
74,2,1,1,7487.5
74,3,0,1,5085.5
74,3,0,0,5087.5
74,3,1,0,6779.5
74,3,1,1,7138
74,4,0,1,5243
74,4,0,0,4919
74,4,1,0,6414
74,4,1,1,7272
74,5,0,1,5079
74,5,0,0,5364
74,5,1,0,6232
74,5,1,1,5836
74,6,0,0,4888
75,1,0,0,5054.5
75,1,0,1,6082
75,1,1,0,7208
75,1,1,1,7468
75,2,0,0,4702
75,2,0,1,5119.5
75,2,1,0,5971.5
75,2,1,1,6331
75,3,0,1,4909
75,3,0,0,4732
75,3,1,0,5579
75,3,1,1,6475.5
75,4,0,1,5268
75,4,0,0,5055
75,4,1,0,5943
75,4,1,1,6509
75,5,0,1,5962
75,5,0,0,6110
75,5,1,0,6352
75,5,1,1,6962
75,6,0,0,5752
76,1,0,0,7441.5
76,1,0,1,8426
76,1,1,0,12368
76,1,1,1,13219
76,2,0,0,6901.5
76,2,0,1,7626
76,2,1,0,9744
76,2,1,1,10244
76,3,0,1,7545.5
76,3,0,0,6820.5
76,3,1,0,8870.5
76,3,1,1,10216.5
76,4,0,1,7602
76,4,0,0,7309
76,4,1,0,8627
76,4,1,1,9895.5
76,5,0,1,8182.5
76,5,0,0,8566
76,5,1,0,9699
76,5,1,1,10809
76,6,0,0,8286.5
77,1,0,0,5861
77,1,0,1,6129
77,1,1,1,10350
77,1,1,0,10774
77,2,0,0,5404
77,2,0,1,5238.5
77,2,1,1,8262
77,2,1,0,8424
77,3,0,1,5636
77,3,0,0,5383
77,3,1,1,7781
77,3,1,0,8016.5
77,4,0,1,5526
77,4,0,0,5821
77,4,1,1,7858.5
77,4,1,0,7887.5
77,5,0,1,6391.5
77,5,0,0,6574
77,5,1,1,7671
77,5,1,0,8520
77,6,0,1,6793.5
77,6,0,0,7585
78,1,0,0,2919
78,1,0,1,3138
78,1,1,0,5529
78,1,1,1,5523
78,2,0,0,2859.5
78,2,0,1,2646
78,2,1,0,4387
78,2,1,1,4270
78,3,0,1,2736
78,3,0,0,3040.5
78,3,1,0,4121.5
78,3,1,1,4090
78,4,0,1,3074.5
78,4,0,0,2935
78,4,1,0,3932
78,4,1,1,3964
78,5,0,1,3355
78,5,0,0,3526
78,5,1,0,4297
78,5,1,1,3867
78,6,0,0,2642
79,1,0,0,4720
79,1,0,1,4624
79,1,1,0,8204.5
79,1,1,1,8171
79,2,0,0,4181
79,2,0,1,4365
79,2,1,0,6811
79,2,1,1,6816.5
79,3,0,1,4134
79,3,0,0,4167
79,3,1,0,5967
79,3,1,1,6266
79,4,0,1,4278.5
79,4,0,0,4318
79,4,1,0,5691
79,4,1,1,5874
79,5,0,1,4559
79,5,0,0,4712
79,5,1,0,5802
79,5,1,1,5963
79,6,0,0,4042
80,1,0,0,5928.5
80,1,0,1,6088
80,1,1,0,10141.5
80,1,1,1,10440.5
80,2,0,0,5372
80,2,0,1,5574
80,2,1,0,8205
80,2,1,1,8393.5
80,3,0,1,5158
80,3,0,0,5337
80,3,1,0,7148
80,3,1,1,7587.5
80,4,0,1,6197
80,4,0,0,6014
80,4,1,0,7822
80,4,1,1,8085
80,5,0,1,6830.5
80,5,0,0,6830.5
80,5,1,0,8609
80,5,1,1,7608
80,6,0,0,8082
81,1,0,0,6246
81,1,0,1,5646
81,1,1,0,8212
81,1,1,1,8115.5
81,2,0,0,5409.5
81,2,0,1,5585
81,2,1,0,6955
81,2,1,1,6624
81,3,0,1,5724.5
81,3,0,0,5754
81,3,1,0,6728
81,3,1,1,7282
81,4,0,1,5222
81,4,0,0,5553
81,4,1,0,6334
81,4,1,1,6423
81,5,0,1,5958
81,5,0,0,6593
81,5,1,0,7333
81,5,1,1,7010.5
81,6,0,0,8146.5
82,1,0,0,7002.5
82,1,0,1,7628
82,1,1,0,13517
82,1,1,1,13571.5
82,2,0,0,6888
82,2,0,1,7514
82,2,1,0,10879
82,2,1,1,11699
82,3,0,1,6655
82,3,0,0,7095
82,3,1,0,10074.5
82,3,1,1,10032
82,4,0,1,8184
82,4,0,0,7698.5
82,4,1,0,10702
82,4,1,1,11557
82,5,0,1,7796
82,5,0,0,8173.5
82,5,1,0,10282
82,5,1,1,10093.5
82,6,0,0,5724
83,1,0,0,3576.5
83,1,0,1,3586
83,1,1,0,5448.5
83,1,1,1,5318
83,2,0,0,3264.5
83,2,0,1,3245
83,2,1,0,4663
83,2,1,1,4569
83,3,0,1,3106
83,3,0,0,3380
83,3,1,0,4302
83,3,1,1,3975
83,4,0,1,3060
83,4,0,0,3165
83,4,1,0,4087
83,4,1,1,3857
83,5,0,1,3429
83,5,0,0,3626
83,5,1,0,4330
83,5,1,1,3851.5
83,6,0,0,3117
84,1,0,0,10851.5
84,1,0,1,11567
84,1,1,0,18039
84,1,1,1,17215
84,2,0,0,10543.5
84,2,0,1,11119
84,2,1,0,15202
84,2,1,1,15172.5
84,3,0,1,10670
84,3,0,0,11521
84,3,1,0,14855
84,3,1,1,14093
84,4,0,1,10242
84,4,0,0,10583.5
84,4,1,0,13188
84,4,1,1,13575
84,5,0,1,10662.5
84,5,0,0,11497
84,5,1,0,12987
84,5,1,1,12145.5
84,6,0,0,10615
85,1,0,0,5799
85,1,0,1,6113
85,1,1,0,8484
85,1,1,1,8270
85,2,0,1,5729
85,2,0,0,5333
85,2,1,0,7241
85,2,1,1,7235
85,3,0,1,5408
85,3,0,0,5361
85,3,1,0,7044
85,3,1,1,7116
85,4,0,1,5405
85,4,0,0,5408
85,4,1,0,6671.5
85,4,1,1,6692
85,5,0,1,5903.5
85,5,0,0,5873
85,5,1,0,7044
85,5,1,1,6688.5
85,6,0,0,5451
85,7,0,0,11557
86,1,0,0,3662
86,1,0,1,4381
86,1,1,0,6763
86,1,1,1,7176
86,2,0,0,3514
86,2,0,1,4251
86,2,1,0,5989
86,2,1,1,5966
86,3,0,1,3605
86,3,0,0,3613
86,3,1,0,5397
86,3,1,1,5816
86,4,0,1,3669
86,4,0,0,3548
86,4,1,0,5147
86,4,1,1,5587
86,5,0,1,3718
86,5,0,0,3934
86,5,1,0,5145
86,5,1,1,5043
86,6,0,0,3623
87,1,0,0,6024
87,1,0,1,6140
87,1,1,0,8922
87,1,1,1,8596
87,2,0,0,5509
87,2,0,1,5580
87,2,1,0,7451
87,2,1,1,7261
87,3,0,1,5607
87,3,0,0,5303
87,3,1,0,6762
87,3,1,1,6983.5
87,4,0,1,5287.5
87,4,0,0,5236
87,4,1,0,6347
87,4,1,1,6452
87,5,0,1,5288
87,5,0,0,5062
87,5,1,0,6034
87,5,1,1,6000
87,6,0,0,3244.5
88,1,0,0,5178
88,1,0,1,4965
88,1,1,0,10061
88,1,1,1,9948
88,2,0,0,5198.5
88,2,0,1,4747
88,2,1,0,8565
88,2,1,1,8117
88,3,0,1,4908.5
88,3,0,0,5040.5
88,3,1,0,7352
88,3,1,1,7177
88,4,0,1,4967
88,4,0,0,5230.5
88,4,1,0,6994
88,4,1,1,6814.5
88,5,0,1,5559
88,5,0,0,5402
88,5,1,0,6790
88,5,1,1,6321
88,6,0,0,2142
89,1,0,0,5866.5
89,1,0,1,6334
89,1,1,0,8260
89,1,1,1,8075
89,2,0,0,5309.5
89,2,0,1,5360
89,2,1,0,7002
89,2,1,1,6370
89,3,0,1,5417
89,3,0,0,5336
89,3,1,0,6464.5
89,3,1,1,6598.5
89,4,0,1,5073
89,4,0,0,5122.5
89,4,1,0,6127
89,4,1,1,6469
89,5,0,1,5321
89,5,0,0,5710.5
89,5,1,0,6460
89,5,1,1,6338.5
89,6,0,0,4347.5
90,1,0,0,6928
90,1,0,1,7305
90,1,1,0,11509
90,1,1,1,11655.5
90,2,0,0,6681.5
90,2,0,1,7320
90,2,1,0,9543.5
90,2,1,1,9962.5
90,3,0,1,6333.5
90,3,0,0,6797
90,3,1,0,9053
90,3,1,1,9456
90,4,0,1,6806
90,4,0,0,6749.5
90,4,1,0,8461
90,4,1,1,8804
90,5,0,1,7202.5
90,5,0,0,7257.5
90,5,1,0,8713
90,5,1,1,7906
90,6,0,0,7652
91,1,0,0,4515
91,1,0,1,5315
91,1,1,0,7244
91,1,1,1,7280
91,2,0,0,4148
91,2,0,1,4787.5
91,2,1,0,6218
91,2,1,1,7236.5
91,3,0,1,4506
91,3,0,0,4350
91,3,1,0,5861
91,3,1,1,6618.5
91,4,0,1,4448.5
91,4,0,0,4289
91,4,1,0,5488.5
91,4,1,1,6404.5
91,5,0,1,4285
91,5,0,0,4718
91,5,1,0,5550
91,5,1,1,6358
91,6,0,0,4769
92,1,0,0,4076.5
92,1,0,1,4721
92,1,1,0,9054.5
92,1,1,1,9557
92,2,0,0,3879.5
92,2,0,1,4382
92,2,1,0,7057
92,2,1,1,7153
92,3,0,1,4319.5
92,3,0,0,4128
92,3,1,0,6583.5
92,3,1,1,7094
92,4,0,1,4214
92,4,0,0,4495
92,4,1,0,6443
92,4,1,1,6718
92,5,0,1,4822
92,5,0,0,5000.5
92,5,1,0,6714
92,5,1,1,5804
92,6,0,0,5464
93,1,0,0,5043.5
93,1,0,1,5189
93,1,1,0,8559
93,1,1,1,8906
93,2,0,0,4741
93,2,0,1,4871
93,2,1,0,7420.5
93,2,1,1,7425.5
93,3,0,1,4801.5
93,3,0,0,4931.5
93,3,1,0,6624
93,3,1,1,6614
93,4,0,1,5142
93,4,0,0,4950.5
93,4,1,0,6569
93,4,1,1,6597
93,5,0,1,6024.5
93,5,0,0,6278
93,5,1,0,7650
93,5,1,1,7031
93,6,0,0,3163
94,1,0,0,5762.5
94,1,0,1,6766
94,1,1,0,10745
94,1,1,1,10536.5
94,2,0,0,5101.5
94,2,0,1,5919
94,2,1,0,8489
94,2,1,1,8306
94,3,0,1,5399
94,3,0,0,5386.5
94,3,1,0,7724.5
94,3,1,1,7670
94,4,0,1,5743
94,4,0,0,5501.5
94,4,1,0,7593
94,4,1,1,8316
94,5,0,1,5941
94,5,0,0,6086
94,5,1,0,7740
94,5,1,1,7239
94,6,0,0,5483
95,1,0,0,6412.5
95,1,0,1,6850
95,1,1,0,11719
95,1,1,1,11202
95,2,0,0,6562.5
95,2,0,1,6835
95,2,1,0,10265
95,2,1,1,9785
95,3,0,1,5985.5
95,3,0,0,6153
95,3,1,0,8784
95,3,1,1,7843
95,4,0,0,6452
95,4,0,1,6208.5
95,4,1,0,8269
95,4,1,1,7922
95,5,0,0,6850
95,5,0,1,7127
95,5,1,0,8496.5
95,5,1,1,8111
95,6,0,0,4635
96,1,0,0,4313.5
96,1,0,1,4575
96,1,1,0,9036
96,1,1,1,8475
96,2,0,0,4427.5
96,2,0,1,4299
96,2,1,0,7472
96,2,1,1,6997
96,3,0,1,4259
96,3,0,0,4329
96,3,1,0,6511
96,3,1,1,6270
96,4,0,0,4277.5
96,4,0,1,4204
96,4,1,0,5942
96,4,1,1,5846
96,5,0,0,3984
96,5,0,1,4325
96,5,1,0,5458
96,5,1,1,4925
96,6,0,0,1801
97,1,0,0,5538
97,1,0,1,5873
97,1,1,0,10140
97,1,1,1,9471
97,2,0,0,5284
97,2,0,1,5363
97,2,1,0,8008
97,2,1,1,7329
97,3,0,1,5241.5
97,3,0,0,5283
97,3,1,0,7332
97,3,1,1,6710
97,4,0,0,5835
97,4,0,1,5604.5
97,4,1,0,7603
97,4,1,1,7133.5
97,5,0,0,6029
97,5,0,1,6312
97,5,1,0,7884.5
97,5,1,1,6791
97,6,0,0,4169
98,1,0,0,4046.5
98,1,0,1,4549
98,1,1,0,6744.5
98,1,1,1,6706.5
98,2,0,0,3633
98,2,0,1,4099
98,2,1,0,5517
98,2,1,1,5733
98,3,0,1,3626.5
98,3,0,0,3757
98,3,1,0,5327
98,3,1,1,5309
98,4,0,1,4005
98,4,0,0,3947
98,4,1,0,5288
98,4,1,1,5747
98,5,0,1,4378
98,5,0,0,4656.5
98,5,1,0,5709
98,5,1,1,5536
98,6,0,0,4754
99,1,0,0,4113
99,1,0,1,3826
99,1,1,0,6861
99,1,1,1,7172
99,2,0,0,3828
99,2,0,1,3676
99,2,1,0,5781
99,2,1,1,6127
99,3,0,1,3700.5
99,3,0,0,3595
99,3,1,0,5511.5
99,3,1,1,5835.5
99,4,0,1,3714
99,4,0,0,3751
99,4,1,0,5278
99,4,1,1,5635
99,5,0,1,3994.5
99,5,0,0,4238
99,5,1,0,5368
99,5,1,1,6294.5
99,6,0,0,5166.5
100,1,0,0,6841
100,1,0,1,7475
100,1,1,0,9623
100,1,1,1,10145
100,2,0,0,6262
100,2,0,1,7091
100,2,1,0,8089
100,2,1,1,8469
100,3,0,1,6702
100,3,0,0,6306
100,3,1,0,7586.5
100,3,1,1,9353
100,4,0,1,6435
100,4,0,0,6612
100,4,1,0,7730
100,4,1,1,8406
100,5,0,1,7163
100,5,0,0,7449
100,5,1,0,8299.5
100,5,1,1,8710.5
100,6,0,0,8288.5
101,1,0,0,6249.5
101,1,0,1,6155
101,1,1,0,9608
101,1,1,1,9226
101,2,0,0,5789
101,2,0,1,5705
101,2,1,0,8426
101,2,1,1,7732.5
101,3,0,1,5365
101,3,0,0,5914
101,3,1,0,7918
101,3,1,1,8299
101,4,0,1,5468.5
101,4,0,0,6023
101,4,1,0,7743.5
101,4,1,1,8033
101,5,0,1,6474.5
101,5,0,0,6725
101,5,1,0,8091
101,5,1,1,7762
101,6,0,0,6755.5
102,1,0,0,5393
102,1,0,1,6262
102,1,1,0,11172.5
102,1,1,1,11256
102,2,0,0,4853.5
102,2,0,1,5270.5
102,2,1,0,8783
102,2,1,1,8620
102,3,0,1,5350
102,3,0,0,5001
102,3,1,0,7815
102,3,1,1,8740
102,4,0,1,5255
102,4,0,0,4959
102,4,1,0,7428
102,4,1,1,8020.5
102,5,0,1,5166
102,5,0,0,5320.5
102,5,1,0,7496
102,5,1,1,6837
102,6,0,0,5845
103,1,0,1,4768
103,1,0,0,4678.5
103,1,1,1,5837.5
103,1,1,0,6026
103,2,0,1,4221
103,2,0,0,4069
103,2,1,1,4778
103,2,1,0,5116
103,3,0,1,4128
103,3,0,0,4010
103,3,1,1,4617.5
103,3,1,0,4917
103,4,0,1,4130
103,4,0,0,3850
103,4,1,1,4794
103,4,1,0,4762.5
103,5,0,1,4572.5
103,5,0,0,4475
103,5,1,1,4995.5
103,5,1,0,5042.5
103,6,0,0,3724
104,1,0,0,9555.5
104,1,0,1,10047
104,1,1,0,11761
104,1,1,1,11459
104,2,0,0,8737
104,2,0,1,9481
104,2,1,0,10285
104,2,1,1,10225
104,3,0,1,8803.5
104,3,0,0,8598.5
104,3,1,0,9855
104,3,1,1,9791
104,4,0,1,8480
104,4,0,0,8459
104,4,1,0,9624
104,4,1,1,9510
104,5,0,1,9372
104,5,0,0,9033
104,5,1,0,9995
104,5,1,1,9857
104,6,0,0,11243
105,1,0,0,4137
105,1,0,1,4126
105,1,1,0,6939
105,1,1,1,6418
105,2,0,0,3773
105,2,0,1,3536
105,2,1,0,5409
105,2,1,1,5132
105,3,0,1,3566
105,3,0,0,3899.5
105,3,1,0,5101
105,3,1,1,4747
105,4,0,1,3564
105,4,0,0,3746.5
105,4,1,0,5009
105,4,1,1,4603.5
105,5,0,1,3677.5
105,5,0,0,4233
105,5,1,0,5046
105,5,1,1,4678
105,6,0,0,3073
106,1,0,0,8189.5
106,1,0,1,8586.5
106,1,1,0,11339
106,1,1,1,10925
106,2,0,0,7653
106,2,0,1,7399
106,2,1,0,9934
106,2,1,1,9570
106,3,0,1,7823
106,3,0,0,7962.5
106,3,1,0,9470
106,3,1,1,9175
106,4,0,1,7389
106,4,0,0,7554
106,4,1,0,8856
106,4,1,1,8637
106,5,0,1,8793
106,5,0,0,8430
106,5,1,0,9452
106,5,1,1,8909
106,6,0,0,6070.5
107,1,0,0,6565
107,1,0,1,6876
107,1,1,0,9577
107,1,1,1,9289
107,2,0,0,6114.5
107,2,0,1,6080
107,2,1,0,7950
107,2,1,1,8181
107,3,0,1,5873.5
107,3,0,0,6075.5
107,3,1,0,7239
107,3,1,1,7112
107,4,0,1,5854.5
107,4,0,0,6091
107,4,1,0,7224
107,4,1,1,7362
107,5,0,1,7096.5
107,5,0,0,6671
107,5,1,0,7721
107,5,1,1,7164
107,6,0,0,7395
107,6,0,1,6688
108,1,0,0,9209.5
108,1,0,1,10392
108,1,1,0,14059
108,1,1,1,15650.5
108,2,0,0,8723
108,2,0,1,9859
108,2,1,0,10899
108,2,1,1,10678
108,3,0,1,9091
108,3,0,0,8871
108,3,1,0,10292.5
108,3,1,1,11497.5
108,4,0,1,9062
108,4,0,0,9102
108,4,1,0,10636
108,4,1,1,11678
108,5,0,1,10320.5
108,5,0,0,10988
108,5,1,0,11435
108,5,1,1,13102.5
108,6,0,0,11464
109,1,0,0,5890.5
109,1,0,1,5891
109,1,1,0,8516
109,1,1,1,8146
109,2,0,0,5457
109,2,0,1,5585
109,2,1,0,7370
109,2,1,1,7256
109,3,0,1,5065
109,3,0,0,5466
109,3,1,0,6748
109,3,1,1,6907
109,4,0,1,5211
109,4,0,0,5476
109,4,1,0,6585
109,4,1,1,6624
109,5,0,1,5644.5
109,5,0,0,5967
109,5,1,0,6963.5
109,5,1,1,6789
109,6,0,0,5097
110,1,0,0,4079.5
110,1,0,1,5659
110,1,1,0,5758
110,1,1,1,6788
110,2,0,0,3952
110,2,0,1,4677
110,2,1,0,5025
110,2,1,1,5458
110,3,0,1,4230
110,3,0,0,3982
110,3,1,0,4721
110,3,1,1,5651.5
110,4,0,1,4325
110,4,0,0,4100
110,4,1,0,4599
110,4,1,1,5752
110,5,0,1,4580
110,5,0,0,4095
110,5,1,0,4297
110,5,1,1,5024
110,6,0,0,2912.5
111,1,0,0,4981.5
111,1,0,1,5517
111,1,1,1,9569
111,1,1,0,8871
111,2,0,0,4709
111,2,0,1,4902
111,2,1,1,7554
111,2,1,0,7514
111,3,0,1,4825
111,3,0,0,4836
111,3,1,1,7097
111,3,1,0,6882
111,4,0,1,5287
111,4,0,0,5234
111,4,1,1,6954
111,4,1,0,7274
111,5,0,1,5859
111,5,0,0,6129
111,5,1,1,7688.5
111,5,1,0,7910
111,6,0,1,6130
111,6,0,0,6538
112,1,0,0,5943.5
112,1,0,1,6245
112,1,1,0,7293.5
112,1,1,1,7303
112,2,0,0,5621.5
112,2,0,1,5443
112,2,1,0,6415
112,2,1,1,6267
112,3,0,1,5100.5
112,3,0,0,5539
112,3,1,0,6137
112,3,1,1,6003.5
112,4,0,1,5465.5
112,4,0,0,5447
112,4,1,0,6009
112,4,1,1,5938.5
112,5,0,1,6044.5
112,5,0,0,5896
112,5,1,0,6377
112,5,1,1,6043
112,6,0,0,6178
112,6,0,1,5587
113,1,0,0,6075
113,1,0,1,7323
113,1,1,0,9516
113,1,1,1,9690
113,2,0,0,5958.5
113,2,0,1,6338
113,2,1,0,7857
113,2,1,1,8021
113,3,0,1,6424
113,3,0,0,5832.5
113,3,1,0,7210
113,3,1,1,9051.5
113,4,0,1,6067
113,4,0,0,5895.5
113,4,1,0,6860
113,4,1,1,8381
113,5,0,1,6698.5
113,5,0,0,6881
113,5,1,0,7770
113,5,1,1,8834.5
113,6,0,0,7831
114,1,0,0,3990
114,1,0,1,4676
114,1,1,0,7204.5
114,1,1,1,7647.5
114,2,0,0,4128
114,2,0,1,4287
114,2,1,0,6010
114,2,1,1,6054.5
114,3,0,1,4257
114,3,0,0,4226.5
114,3,1,0,5828
114,3,1,1,5930
114,4,0,1,4163
114,4,0,0,4122
114,4,1,0,5311.5
114,4,1,1,5244
114,5,0,1,4898.5
114,5,0,0,4522.5
114,5,1,0,5884.5
114,5,1,1,5598.5
114,6,0,0,5149.5
115,1,0,0,5962
115,1,0,1,6604
115,1,1,0,8019
115,1,1,1,8933
115,2,0,0,5422
115,2,0,1,6000
115,2,1,0,7190
115,2,1,1,7525
115,3,0,1,5505.5
115,3,0,0,5518
115,3,1,0,6944.5
115,3,1,1,8012.5
115,4,0,1,5626
115,4,0,0,5759.5
115,4,1,0,6999
115,4,1,1,7639
115,5,0,1,6202
